,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time,dst_interarrival_time,cluster
27,1712706987.188283,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2620:149:a43:180::2:2,61732.0,443.0,775.0,743.0,,0,0.0001599788665771,0.0062580108642578,2
28,1712706987.196121,1,2620:149:a43:180::2:2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61732.0,32.0,0.0,,0,0.0078380107879638,0.007997989654541,1
29,1712706987.280437,2,192.168.1.81,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0.0843160152435302,,1
30,1712706987.280466,2,fe80::813:7ec4:1375:15d9,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,2.9087066650390625e-05,,1
31,1712706987.295343,1,2620:149:a43:180::2:2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61732.0,687.0,655.0,,0,0.0148768424987792,0.0992219448089599,2
32,1712706987.295349,1,2620:149:a43:180::2:2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,61732.0,63.0,31.0,,0,5.960464477539063e-06,5.960464477539063e-06,1
33,1712706987.295558,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2620:149:a43:180::2:2,61732.0,443.0,32.0,0.0,,0,0.000209093093872,0.1072750091552734,1
34,1712706987.319347,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,62520.0,53.0,41.0,33.0,www.spotify.com.,1,0.0237889289855957,0.1793508529663086,1
35,1712706987.319455,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,52560.0,53.0,41.0,33.0,www.spotify.com.,1,0.000108003616333,0.000108003616333,1
36,1712706987.322078,2,192.168.1.81,192.168.1.255,57621.0,57621.0,68.0,40.0,,0,0.0026230812072753,,1
37,1712706987.329373,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,62520.0,102.0,94.0,www.spotify.com.,1,0.0072948932647705,0.0340240001678466,1
38,1712706987.329378,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,52560.0,90.0,82.0,www.spotify.com.,1,5.0067901611328125e-06,5.0067901611328125e-06,1
39,1712706987.370115,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,5074.0,53.0,45.0,37.0,accounts.google.com.,0,0.0407371520996093,0.0506601333618164,1
40,1712706987.370158,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,31474.0,53.0,45.0,37.0,accounts.google.com.,0,4.291534423828125e-05,4.291534423828125e-05,1
41,1712706987.370159,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,30445.0,53.0,45.0,37.0,accounts.google.com.,0,9.5367431640625e-07,9.5367431640625e-07,1
42,1712706987.373305,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,31474.0,61.0,53.0,accounts.google.com.,0,0.0031461715698242,0.0439271926879882,1
43,1712706987.3763,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,5074.0,73.0,65.0,accounts.google.com.,0,0.0029950141906738,0.0029950141906738,1
44,1712706987.380303,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,30445.0,95.0,87.0,accounts.google.com.,0,0.0040028095245361,0.0040028095245361,1
45,1712706987.380709,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,44.0,0.0,,0,0.0004060268402099,,1
46,1712706987.404561,2,192.168.1.81,239.255.255.250,55229.0,1900.0,199.0,171.0,,0,0.0238521099090576,,1
47,1712706987.40719,2,192.168.1.81,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0.0026290416717529,0.0851120948791503,1
48,1712706987.409404,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,41295.0,53.0,46.0,38.0,xpui.app.spotify.com.,1,0.0022139549255371,0.0392451286315918,1
49,1712706987.40943,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,18481.0,53.0,46.0,38.0,xpui.app.spotify.com.,1,2.5987625122070312e-05,2.5987625122070312e-05,1
50,1712706987.409441,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,57405.0,53.0,46.0,38.0,xpui.app.spotify.com.,1,1.0967254638671877e-05,1.0967254638671877e-05,1
51,1712706987.416406,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,41295.0,111.0,103.0,xpui.app.spotify.com.,1,0.0069649219512939,0.0361030101776123,1
53,1712706987.416409,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,57405.0,111.0,103.0,xpui.app.spotify.com.,1,0.0,0.0,1
52,1712706987.416409,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,18481.0,111.0,103.0,xpui.app.spotify.com.,1,3.0994415283203125e-06,3.0994415283203125e-06,1
54,1712706987.416618,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,37202.0,53.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,0.000209093093872,0.0071771144866943,1
55,1712706987.416648,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,17820.0,53.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,2.9802322387695312e-05,2.9802322387695312e-05,1
56,1712706987.416688,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,36717.0,53.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,4.00543212890625e-05,4.00543212890625e-05,1
57,1712706987.4174,1,2607:f8b0:4023:1009::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64993.0,40.0,0.0,,0,0.0007119178771972,0.000990867614746,1
58,1712706987.417498,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,32.0,0.0,,0,9.822845458984376e-05,0.0367891788482666,1
59,1712706987.417682,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,603.0,571.0,,0,0.0001838207244873,0.0001838207244873,1
60,1712706987.419395,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,37202.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,0.0017130374908447,0.0019950866699218,1
62,1712706987.419396,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,36717.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,0.0,0.0,1
61,1712706987.419396,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,17820.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,9.5367431640625e-07,9.5367431640625e-07,1
63,1712706987.42053,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,55536.0,53.0,46.0,38.0,xpui.app.spotify.com.,1,0.0011341571807861,0.0038421154022216,1
64,1712706987.420642,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,52355.0,53.0,46.0,38.0,xpui.app.spotify.com.,1,0.0001118183135986,0.0001118183135986,1
65,1712706987.423307,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,55536.0,46.0,38.0,xpui.app.spotify.com.,1,0.0026650428771972,0.003911018371582,1
66,1712706987.424319,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,52355.0,46.0,38.0,xpui.app.spotify.com.,1,0.0010120868682861,0.0010120868682861,1
67,1712706987.448308,2,192.168.1.81,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0.0239889621734619,0.1678709983825683,1
68,1712706987.448428,2,fe80::813:7ec4:1375:15d9,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0.000119924545288,0.167961835861206,1
69,1712706987.453404,1,2607:f8b0:4023:1009::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64993.0,32.0,0.0,,0,0.0049760341644287,0.0290849208831787,1
70,1712706987.455616,1,2607:f8b0:4023:1009::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64993.0,1240.0,1208.0,,0,0.0022120475769042,0.0022120475769042,2
71,1712706987.45562,1,2607:f8b0:4023:1009::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64993.0,1240.0,1208.0,,0,4.0531158447265625e-06,4.0531158447265625e-06,2
73,1712706987.455621,1,2607:f8b0:4023:1009::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64993.0,896.0,864.0,,0,0.0,0.0,2
72,1712706987.455621,1,2607:f8b0:4023:1009::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64993.0,1240.0,1208.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
74,1712706987.455742,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,32.0,0.0,,0,0.0001208782196044,0.0380599498748779,1
75,1712706987.455842,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,32.0,0.0,,0,0.0001001358032226,0.0001001358032226,1
76,1712706987.456541,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,106.0,74.0,,0,0.0006990432739257,0.0006990432739257,1
77,1712706987.456676,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,124.0,92.0,,0,0.0001349449157714,0.0001349449157714,1
78,1712706987.45679,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,369.0,337.0,,0,0.0001139640808105,0.0001139640808105,1
79,1712706987.456809,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,64.0,32.0,,0,1.9073486328125e-05,1.9073486328125e-05,1
80,1712706987.473193,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,25313.0,53.0,41.0,33.0,api.spotify.com.,1,0.0163838863372802,0.0525510311126709,1
81,1712706987.473234,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,38728.0,53.0,41.0,33.0,api.spotify.com.,1,4.100799560546875e-05,4.100799560546875e-05,1
82,1712706987.473241,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,14403.0,53.0,41.0,33.0,api.spotify.com.,1,7.152557373046875e-06,7.152557373046875e-06,1
83,1712706987.473285,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,7900.0,53.0,47.0,39.0,apresolve.spotify.com.,1,4.38690185546875e-05,4.38690185546875e-05,1
84,1712706987.473328,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,40020.0,53.0,47.0,39.0,apresolve.spotify.com.,1,4.315376281738281e-05,4.315376281738281e-05,1
85,1712706987.473328,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,49856.0,53.0,47.0,39.0,apresolve.spotify.com.,1,0.0,0.0,1
86,1712706987.473425,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,53605.0,53.0,49.0,41.0,api-partner.spotify.com.,1,9.679794311523438e-05,9.679794311523438e-05,1
87,1712706987.473523,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,5365.0,53.0,49.0,41.0,api-partner.spotify.com.,1,9.79900360107422e-05,9.79900360107422e-05,1
88,1712706987.473556,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,56482.0,53.0,49.0,41.0,api-partner.spotify.com.,1,3.314018249511719e-05,3.314018249511719e-05,1
89,1712706987.478443,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,7900.0,75.0,67.0,apresolve.spotify.com.,1,0.0048868656158447,0.0228219032287597,1
90,1712706987.478448,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,40020.0,63.0,55.0,apresolve.spotify.com.,1,5.0067901611328125e-06,5.0067901611328125e-06,1
91,1712706987.48046,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,25313.0,102.0,94.0,api.spotify.com.,1,0.002012014389038,0.002012014389038,1
92,1712706987.480462,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,38728.0,90.0,82.0,api.spotify.com.,1,2.1457672119140625e-06,2.1457672119140625e-06,1
93,1712706987.480462,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,14403.0,139.0,131.0,api.spotify.com.,1,0.0,0.0,1
94,1712706987.480934,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64995.0,443.0,44.0,0.0,,0,0.0004718303680419,,1
95,1712706987.481045,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,38265.0,53.0,49.0,41.0,spclient.wg.spotify.com.,1,0.0001111030578613,0.0074889659881591,1
96,1712706987.481063,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,53773.0,53.0,49.0,41.0,spclient.wg.spotify.com.,1,1.7881393432617188e-05,1.7881393432617188e-05,1
97,1712706987.481093,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,4255.0,53.0,49.0,41.0,spclient.wg.spotify.com.,1,3.0040740966796875e-05,3.0040740966796875e-05,1
98,1712706987.484461,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,49856.0,112.0,104.0,apresolve.spotify.com.,1,0.0033681392669677,0.0039989948272705,1
99,1712706987.484463,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,53605.0,136.0,128.0,api-partner.spotify.com.,1,1.9073486328125e-06,1.9073486328125e-06,1
100,1712706987.484463,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,5365.0,124.0,116.0,api-partner.spotify.com.,1,0.0,0.0,1
101,1712706987.48496,1,192.168.1.81,35.186.224.36,64996.0,443.0,64.0,0.0,,0,0.0004971027374267,,1
102,1712706987.485217,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58869.0,443.0,1238.0,1230.0,,0,0.0002570152282714,0.0042831897735595,2
103,1712706987.485391,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,9481.0,53.0,36.0,28.0,pl.scdn.co.,0,0.000173807144165,0.0042979717254638,1
104,1712706987.485416,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,4259.0,53.0,36.0,28.0,pl.scdn.co.,0,2.5033950805664062e-05,2.5033950805664062e-05,1
105,1712706987.485448,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,60336.0,53.0,36.0,28.0,pl.scdn.co.,0,3.1948089599609375e-05,3.1948089599609375e-05,1
106,1712706987.485477,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,56482.0,173.0,165.0,api-partner.spotify.com.,1,2.9087066650390625e-05,0.0010139942169189,1
107,1712706987.485975,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58847.0,443.0,1238.0,1230.0,,0,0.0004980564117431,0.0007579326629638,2
108,1712706987.486165,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,36182.0,53.0,43.0,35.0,pixel.spotify.com.,1,0.0001900196075439,0.0007171630859375,1
109,1712706987.486209,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,50825.0,53.0,43.0,35.0,pixel.spotify.com.,1,4.38690185546875e-05,4.38690185546875e-05,1
110,1712706987.486247,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,29046.0,53.0,43.0,35.0,pixel.spotify.com.,1,3.814697265625e-05,3.814697265625e-05,1
111,1712706987.486645,1,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64995.0,40.0,0.0,,0,0.0003979206085205,0.0011680126190185,1
112,1712706987.48674,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64995.0,443.0,32.0,0.0,,0,9.512901306152344e-05,0.0007650852203369,1
113,1712706987.486897,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64995.0,443.0,567.0,535.0,,0,0.0001568794250488,0.0001568794250488,1
114,1712706987.49038,1,35.186.224.36,192.168.1.81,443.0,64996.0,60.0,0.0,,0,0.0034830570220947,,1
115,1712706987.490482,1,192.168.1.81,35.186.224.36,64996.0,443.0,52.0,0.0,,0,0.0001020431518554,0.0055220127105712,1
116,1712706987.491502,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,38265.0,110.0,102.0,spclient.wg.spotify.com.,1,0.0010199546813964,0.004857063293457,1
117,1712706987.491502,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,53773.0,98.0,90.0,spclient.wg.spotify.com.,1,0.0,0.0,1
118,1712706987.491503,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,4255.0,147.0,139.0,spclient.wg.spotify.com.,1,9.5367431640625e-07,9.5367431640625e-07,1
119,1712706987.49154,1,192.168.1.81,35.186.224.36,64996.0,443.0,377.0,325.0,,0,3.695487976074219e-05,0.0010578632354736,1
120,1712706987.492136,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,51695.0,443.0,1238.0,1230.0,,0,0.0005960464477539,0.0052390098571777,2
121,1712706987.492347,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,10981.0,53.0,50.0,42.0,pixel-static.spotify.com.,1,0.0002110004425048,0.0060999393463134,1
122,1712706987.492384,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,31641.0,53.0,50.0,42.0,pixel-static.spotify.com.,1,3.695487976074219e-05,3.695487976074219e-05,1
123,1712706987.49242,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,37796.0,53.0,50.0,42.0,pixel-static.spotify.com.,1,3.600120544433594e-05,3.600120544433594e-05,1
124,1712706987.49465,2,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,1238.0,1230.0,,0,0.0022299289703369,0.0031468868255615,2
125,1712706987.494651,2,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,1238.0,1230.0,,0,1.1920928955078125e-06,1.1920928955078125e-06,2
127,1712706987.494652,2,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58869.0,1238.0,1230.0,,0,0.0,0.0,2
126,1712706987.494652,2,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,555.0,547.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
128,1712706987.494653,1,2607:f8b0:4023:1009::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64993.0,998.0,966.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
130,1712706987.494654,2,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58869.0,1238.0,1230.0,,0,0.0,0.0,2
129,1712706987.494654,1,2607:f8b0:4023:1009::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64993.0,63.0,31.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
131,1712706987.494655,2,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58869.0,562.0,554.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
132,1712706987.494738,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,32.0,0.0,,0,8.320808410644531e-05,0.0379290580749511,1
133,1712706987.494993,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58847.0,443.0,47.0,39.0,,0,0.0002548694610595,0.002856969833374,1
134,1712706987.495222,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58869.0,443.0,47.0,39.0,,0,0.0002291202545166,0.0002291202545166,1
135,1712706987.495367,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4023:1009::54,64993.0,443.0,63.0,31.0,,0,0.0001449584960937,0.0006289482116699,1
136,1712706987.495452,1,35.186.224.36,192.168.1.81,443.0,64996.0,52.0,0.0,,0,8.487701416015625e-05,0.0050718784332275,1
137,1712706987.495452,1,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64995.0,32.0,0.0,,0,0.0,0.0007970333099365,1
138,1712706987.495483,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58847.0,443.0,96.0,88.0,,0,3.0994415283203125e-05,0.0002608299255371,1
139,1712706987.495568,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58847.0,443.0,81.0,73.0,,0,8.511543273925781e-05,8.511543273925781e-05,1
140,1712706987.495675,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58869.0,443.0,96.0,88.0,,0,0.0001070499420166,0.0001070499420166,1
141,1712706987.495696,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58869.0,443.0,76.0,68.0,,0,2.09808349609375e-05,2.09808349609375e-05,1
142,1712706987.49572,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58869.0,443.0,171.0,163.0,,0,2.384185791015625e-05,2.384185791015625e-05,1
143,1712706987.496696,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,9481.0,107.0,99.0,pl.scdn.co.,0,0.0009760856628417,0.0012440681457519,1
144,1712706987.496696,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,4259.0,95.0,87.0,pl.scdn.co.,0,0.0,0.0,1
145,1712706987.496697,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,36182.0,104.0,96.0,pixel.spotify.com.,1,9.5367431640625e-07,9.5367431640625e-07,1
146,1712706987.498034,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,50825.0,92.0,84.0,pixel.spotify.com.,1,0.0013370513916015,0.0013370513916015,1
147,1712706987.498035,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,29046.0,141.0,133.0,pixel.spotify.com.,1,9.5367431640625e-07,9.5367431640625e-07,1
148,1712706987.49819,1,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64995.0,1240.0,1208.0,,0,0.000154972076416,0.000154972076416,2
149,1712706987.498191,1,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64995.0,1240.0,1208.0,,0,1.1920928955078125e-06,1.1920928955078125e-06,2
150,1712706987.498192,1,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64995.0,1073.0,1041.0,,0,9.5367431640625e-07,9.5367431640625e-07,2
151,1712706987.498268,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64995.0,443.0,32.0,0.0,,0,7.581710815429688e-05,0.0025479793548583,1
152,1712706987.498376,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64995.0,443.0,32.0,0.0,,0,0.000108003616333,0.000108003616333,1
153,1712706987.498621,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64997.0,443.0,44.0,0.0,,0,0.0002450942993164,0.0002450942993164,1
154,1712706987.498761,1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64995.0,443.0,96.0,64.0,,0,0.0001399517059326,0.0001399517059326,1
155,1712706987.498869,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,11684.0,53.0,45.0,37.0,open.spotifycdn.com.,1,0.000108003616333,0.0064489841461181,1
156,1712706987.498919,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,44561.0,53.0,45.0,37.0,open.spotifycdn.com.,1,5.0067901611328125e-05,5.0067901611328125e-05,1
157,1712706987.498985,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,62299.0,53.0,45.0,37.0,open.spotifycdn.com.,1,6.604194641113281e-05,6.604194641113281e-05,1
158,1712706987.499415,1,35.186.224.36,192.168.1.81,443.0,64996.0,1452.0,1400.0,,0,0.0004298686981201,0.0039629936218261,2
160,1712706987.499416,1,35.186.224.36,192.168.1.81,443.0,64996.0,659.0,607.0,,0,0.0,0.0,1
159,1712706987.499416,1,35.186.224.36,192.168.1.81,443.0,64996.0,1452.0,1400.0,,0,1.1920928955078125e-06,1.1920928955078125e-06,2
161,1712706987.499499,1,192.168.1.81,35.186.224.36,64996.0,443.0,52.0,0.0,,0,8.296966552734375e-05,0.0079591274261474,1
162,1712706987.499854,1,192.168.1.81,35.186.224.36,64996.0,443.0,52.0,0.0,,0,0.0003550052642822,0.0003550052642822,1
163,1712706987.500501,2,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,527.0,519.0,,0,0.0006468296051025,0.0023088455200195,1
166,1712706987.500503,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,31641.0,99.0,91.0,pixel-static.spotify.com.,1,0.0,0.0,1
165,1712706987.500503,2,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,10981.0,111.0,103.0,pixel-static.spotify.com.,1,0.0,0.0,1
164,1712706987.500503,2,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,129.0,121.0,,0,2.1457672119140625e-06,2.1457672119140625e-06,1
167,1712706987.500685,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,58847.0,443.0,39.0,31.0,,0,0.0001819133758544,0.0019240379333496,1
168,1712706987.500814,1,192.168.1.81,35.186.224.36,64996.0,443.0,132.0,80.0,,0,0.0001289844512939,0.0009598731994628,1
169,1712706987.500869,1,192.168.1.81,35.186.224.36,64996.0,443.0,438.0,386.0,,0,5.507469177246094e-05,5.507469177246094e-05,1
